TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49
01/01/2014 00:00;19592,6878769;18499,146119;15800,3411652;15505,9260798;20658,1900898;24233,230423;20812,4075155;22214,3841243;16781,7247824;17700,0194593;17693,0095826;16487,3096972;17552,8119231;19235,1838385;17573,8415656;19172,094898;19094,9861788;16403,1911015;15856,4202289;18450,0769446;14138,9988923;22256,4434223;19711,8558811;13753,4553219;14678,7598881;17244,3770592;19585,6779876;15386,7580628;18744,4920297;21793,7911456;16122,7957821;17048,1003357;18814,5908596;23427,0938866;15912,4992927;17468,6933272;19116,0158341;20272,6465196;21268,0499156;17538,7921571;17622,9107529;16557,4085271;18639,3437787;14440,423854;19501,5593918;19873,0831961;15611,0743182;18835,6205021;15309,6493564;17258,3968251
02/01/2014 00:00;18853,7586487;18194,8296485;15418,9159754;16687,7048012;21903,0577645;20606,2294066;21910,0676411;24517,7441226;17914,4343293;17591,9797122;18159,78024;15699,3112946;14388,4631708;17634,0390101;18152,7703505;25835,6021359;20683,3381131;17928,4540953;16407,3094821;18229,8790698;14717,9276773;21503,4944281;20220,6858364;14584,7398942;15019,352639;17577,9599462;20255,7352577;16968,1001206;16140,9339287;24854,2185058;18089,6814101;19014,9859637;18993,9563084;23410,1826117;16582,5565629;18615,4226273;18117,7209421;18278,9482442;20192,6463045;16056,815333;19449,5987085;15965,6868479;18138,7505847;16225,0525244;21503,4944281;20080,4881768;18054,6319888;19435,5789425;15664,2618861;17907,4244398
03/01/2014 00:00;19902,2172049;18675,4876769;16656,6413784;18759,6062728;21745,8164353;19145,149843;22005,182112;24332,4632743;17378,6593191;17399,6889744;17799,2523107;16712,7204423;14048,9648969;17483,8075702;16628,6018464;24725,0167211;21072,8676691;15366,8228972;15710,3071697;16628,6018464;14665,8345991;22306,6070865;17904,4005489;18654,4580344;13817,6387521;18163,7662256;19327,4068004;13151,6998625;15436,921727;24935,3132107;15990,7024888;19993,34569;18969,902762;20589,1857498;14890,1508545;17357,6296766;18254,894698;17084,2442339;21458,4112394;13397,0457732;20659,2845797;16873,9477445;17834,3017192;16481,3942974;20603,2055158;21374,2926437;20519,08692;20897,6206009;15359,8130207;17028,1651701
04/01/2014 00:00;21615,2040228;19533,268771;18425,7072475;20080,0396437;21580,1546015;19848,7134988;21720,3522612;24068,6630789;17451,3335067;18180,3613494;17899,9660175;17374,2248002;17163,9283108;17871,9264855;16995,6911193;24068,6630789;21881,5795761;15152,091889;15011,8942167;14955,8151527;15397,4377869;24510,2857002;18741,151988;20738,9686438;15467,5366168;18636,0037368;20234,2570692;14219,7774462;17128,8788895;22883,9928486;16084,4063191;22147,9551293;20584,7512183;19827,6838564;14289,876276;15621,7540423;18397,6677155;18075,2130984;24173,8113171;14850,6669144;21587,164491;16042,3470211;18222,4206472;15832,0505317;19407,0908647;21650,2534314;21601,1842569;23248,5067637;16014,3074892;14451,1035781
05/01/2014 00:00;21584,8237906;20182,8471818;21290,4086927;21094,1319692;19797,3036114;20729,6180543;17603,2102321;25005,646698;18009,783445;18360,2775939;18100,91193;16558,7376615;18556,5543175;18149,9811045;20869,8157138;24059,3124892;20126,7681178;18430,3764237;14666,0692567;14168,3675587;18206,0601684;26540,8110772;20273,9756668;18521,5049089;13172,9641755;19005,186841;20449,2227351;15395,0970867;15892,7987848;21430,6063523;15156,7610653;22692,3853017;22061,4958334;19467,8391178;15170,7808313;13965,0809459;16663,8859126;16032,9964444;21570,8040118;17624,2398874;19853,3826752;15591,3738103;19306,6118028;14631,0198354;19467,8391178;20764,6674756;21514,7249481;22566,207408;16257,3126997;13698,7053926
06/01/2014 00:00;21300,5944237;17473,1983033;21959,5234239;20662,6950788;16092,2513498;20242,1020873;16632,0123456;21959,5234239;17718,5442014;17024,5657927;16421,7158562;12867,7051659;14430,909077;16688,0914096;20564,5567042;22702,5710325;17297,9512225;18615,8092357;13849,0887832;11374,6000846;18384,4830909;26466,8782125;18615,8092357;15692,6880136;12285,8848721;16737,160584;18770,0266613;14900,571243;13323,3475533;19001,3527932;13344,3772085;21013,1892278;19996,7561894;17879,7715162;14234,6323535;13232,2190809;16106,2711158;12881,7249318;18861,1551336;19190,61964;19281,7481252;13708,8911236;17424,1291162;12671,4284424;16043,1821625;19828,5189977;18720,957474;19421,9457849;15636,6089497;13442,5155704
07/01/2014 00:00;20301,507947;16670,3885502;20476,755028;20967,4468366;18261,6319932;19172,9167935;18752,3238018;22362,4135562;17287,2582525;16845,6356312;15422,6293797;13214,5162216;15079,1451073;16684,4083162;16971,8135247;21037,5456665;17406,4262696;20091,2114576;18387,8098869;12555,5872213;15878,271767;27970,3199664;17287,2582525;19088,7981851;12695,784881;15184,2933583;19873,9050917;14146,8306644;12765,8837108;14195,8998516;10277,3752462;20476,755028;17217,1594226;18282,6616485;12583,6267533;13109,3679833;16649,3589078;12604,6564086;17700,8413549;20126,2608789;17315,2977845;13116,3778599;17055,9321206;11602,243136;14903,8980391;19600,519649;17630,742525;15044,0956986;15058,1154646;13950,5539409
08/01/2014 00:00;20679,2197453;16823,7840803;21674,6231285;23392,0444651;22361,5916607;20763,338341;21183,9313199;22445,7102564;18113,6025616;18120,6124381;16746,6753739;16312,0626291;15505,9260798;17938,3554807;18015,4641999;20903,5360005;18856,6501574;24043,9635887;23427,0938866;16115,7859056;17328,4956549;29469,6130415;20391,8145366;24114,0624186;16333,0922717;15821,3708076;21779,7713797;14265,1767859;16255,9835651;14980,18485;12246,3304747;21625,5539412;17048,1003357;19852,0535408;13627,2774283;14054,8802965;19010,8675831;16150,8353141;19094,9861788;23616,3607205;18113,6025616;14124,9791263;19452,4902172;14720,8191861;16431,2306334;20819,4174048;19347,341966;15505,9260798;16613,4875909;16010,6376544
09/01/2014 00:00;21377,3165344;16456,3786565;23171,8465903;24812,1592079;23606,4593351;20381,9131512;20466,0317471;21503,4944281;17697,1279504;19260,3318616;17613,0093547;18685,5214572;16281,1315884;18944,8871339;19631,855666;19519,6975383;21131,9706365;25267,801608;21692,761275;16947,0704779;18860,768538;27826,4089024;19947,3004064;22884,4413818;17613,0093547;14143,1172729;21012,8026195;15895,588018;15685,2915286;15811,4694223;14998,3229965;22225,5123816;17381,6832227;19351,4603468;14087,038209;16470,3984225;19912,2509851;17262,5152057;19246,3120956;24202,2993949;18398,1162612;14879,1549794;21117,9508707;13897,7713622;18033,6023463;22393,7495731;18545,3237976;16785,843163;17409,7227547;16014,7560352
