TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49
01/01/2014 00:00;57233,1652245;60322,1733104;46295,5549521;58620,0668147;70629,3737718;64577,4395606;97610,913818;89730,7911432;65838,2591828;77280,1973129;76618,267006;47934,6204638;56760,3578625;53986,5546821;52379,0096588;106121,446304;68076,2140244;58777,6692711;56413,6324687;68044,6935361;46011,870535;61835,1568686;81566,9840511;56508,193941;47115,087708;50866,0261005;72363,0007634;57642,9316024;53639,8292809;86484,1806013;62749,2510969;65302,4108441;78383,4144859;106089,925815;55247,3743116;52820,2965251;54837,6079336;60353,693806;69935,9229765;60259,1323336;72520,6032195;50708,4236514;60605,8577275;47430,2926135;67288,201757;72047,7958577;75105,2834551;61519,9519631;39014,3215927;50960,587573
02/01/2014 00:00;65531,56711;66949,9891887;52482,0839567;62001,2721505;71898,7062339;54720,0387983;70574,8456202;72718,2389896;66666,3047787;66603,2637948;77856,0789726;56705,8297112;54972,2027198;64396,8294412;55791,735483;100960,598666;72812,8004618;53112,493775;53648,3421137;61623,0262609;49487,6373431;74199,7020522;65972,8539762;64680,5138584;39810,8466929;54499,3953652;70543,3251318;43309,621164;51473,428256;88068,7179609;58817,7025922;63388,1737407;79904,9108692;110101,54097;49550,6783199;52513,604445;52261,4405235;48352,8996745;74767,0708869;48699,6250756;78076,7224133;54215,710948;65846,7720155;53490,7396572;74073,6200916;72812,8004618;75712,6856103;66414,1408497;50779,977461;52103,8380671
03/01/2014 00:00;73395,755258;70905,6364945;60188,6696483;64128,730993;70432,8291328;62048,3786004;72387,0995571;80361,7837047;70086,1037315;59589,7803256;68352,4767478;62804,8703795;53853,05102;61323,407317;59463,6983648;89471,2055204;77619,5010123;48746,7315256;43356,727614;46792,4611011;54735,6247599;76610,8453121;69361,132448;72733,8249511;47769,5963134;63939,6080482;68919,8455746;49156,4979035;56595,333712;96090,5085661;53947,6124924;70779,5545267;78880,3206421;96405,7134717;49156,4979035;55712,7599722;48053,2807305;52277,0264851;78659,6772014;59369,1368924;81906,2877512;50890,1248949;69235,0504875;51142,2888163;72481,66103;74782,6568483;83450,7917901;69518,7348975;49912,9896827;43356,727614
04/01/2014 00:00;80080,501188;72673,1858679;70592,833483;68323,358153;69174,4114043;70246,108089;81215,2388495;89221,4434923;68165,7557035;65108,2680988;64099,6123981;55683,6413845;61388,8502017;66684,2926336;66810,3746015;99118,8775758;67157,0999953;61735,5755956;45029,7155221;46952,4654582;61641,0141232;97227,6481282;71696,050656;65675,6369331;48906,7358828;63122,4771858;72137,3375295;55242,354511;53130,4816373;90293,1401777;53918,4939048;81688,0462112;76802,37015;86825,8861938;52310,9488742;44178,6622706;53823,9324324;50325,1579613;83642,3166361;76613,2472128;64950,6656496;49348,0227491;68575,5220813;45029,7155221;64761,5427048;66841,8950904;77495,8209524;69678,7392544;51649,0185675;45723,1663172
05/01/2014 00:00;71592,0280301;63554,3028987;73420,216494;72663,7247149;65823,7782288;72001,794408;78558,0564763;94665,0272279;62608,6881822;70898,577235;54350,3196178;48046,2214706;51860,2008473;75374,4869183;72506,1222581;108912,289026;59519,680089;65445,5323392;48298,3853994;42277,9716767;61379,3890411;104783,104744;69227,9912273;54129,6761773;43223,5863933;56588,2744522;61505,4710019;55611,1392399;47983,1804939;68030,212582;54224,2376497;84483,9087264;77801,5646972;87163,1504348;53184,0614608;37833,5824816;56934,9998534;48897,2747221;76004,8967296;76351,6221235;59708,8030337;52742,7745871;69354,0731885;44421,3650388;52742,7745871;75626,6508401;71812,6714629;69448,6346607;49244,0001233;47447,3321479
06/01/2014 00:00;56826,6663072;52634,441041;69718,547004;77945,3950799;63918,7767146;68583,8093354;68835,9732644;92760,0257056;62815,5595416;58087,4859294;46361,8633896;40719,6955564;46929,2322239;63950,297203;53138,7688914;99410,8492471;51814,9082852;66345,854501;76369,3705452;36874,1956914;51657,3058288;91656,8085326;64706,7889821;60420,0022435;39837,1218165;46298,8224055;56007,1335441;48946,5436251;41570,7488007;45605,3716105;48000,9289085;76337,8500496;77882,3540961;88063,4725967;48190,0518533;36212,2653847;45952,0970116;48505,2567588;60955,8505894;71105,4485944;47654,2035073;44439,1134607;63319,8873919;42926,1299024;53453,9737968;84564,6981252;74446,6206091;55029,9983319;47338,9986018;42737,0069577
07/01/2014 00:00;56321,6467923;48725,2085347;68047,2693318;85352,0187281;71640,6052756;62026,8556095;70947,1544804;59978,0237126;66250,6013643;59032,408996;48000,2372439;48378,4831335;42231,98745;55848,8394304;58149,8352561;74004,6420785;56037,9623752;68457,0357177;82483,6540753;47401,3479212;49387,1388341;101490,509975;74855,6953298;72901,4249054;47653,5118501;45636,2004414;50963,1633691;46644,8561494;55092,3476586;51908,778093;51026,2043531;75517,6256293;56889,0156266;84343,3630279;39615,7867188;44816,6676856;47464,3889052;49765,3847236;58622,6426107;80434,8221789;47558,9503777;33847,5369175;62058,3760978;41286,3727261;45730,7619139;68614,6381665;77787,1009593;52665,2698721;42799,3562771;43681,930017
08/01/2014 00:00;57201,6447361;51307,3129742;75010,7219829;88722,1354356;76996,5128955;66027,3821275;80715,9307998;60164,5708613;71858,6729126;59597,2020269;58241,8209251;60448,2552784;50802,9851166;59187,435649;70976,099173;70030,4844488;68706,623843;69715,2795431;89982,9550646;56098,4275557;60259,1323336;99596,7047308;79265,9882255;78162,7710525;59187,435649;44498,8869767;55846,2636342;50992,1080613;49888,8908883;57800,5340588;62024,2798134;71291,3040786;58210,3004367;95435,9999605;43899,997654;54459,3620441;54396,32106;58746,1487753;67319,7222526;88469,9715142;54995,2103828;44877,1328662;68044,6935361;44057,6001104;53356,1448637;80968,0947216;85444,0044053;48691,1122429;50519,3007067;49006,3171484
09/01/2014 00:00;59227,46897;56453,6657898;80314,677247;82458,0706162;92702,2301011;69597,7104083;69566,18992;64522,9114093;66477,1818336;61087,1779222;61307,8213554;53080,9732794;51063,6618781;59731,7968204;60771,9730167;70228,1202262;72812,8004618;57430,801002;94561,9390463;53270,0962241;63955,542575;85578,5991987;86744,857355;76027,890516;55665,6535222;47880,0923125;51946,2356179;49708,2807762;52229,9200351;52954,8913185;66414,1408497;58723,1411198;57493,8419787;92166,3817552;41481,4327002;65689,1695664;64680,5138584;60236,1246707;74010,5791077;94404,3365968;53932,0265308;48731,145564;73821,4561626;34799,0886709;53333,1372081;87942,6360006;77351,7511225;61024,1369382;48384,4201628;52450,5634683
