TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49
01/01/2014 00:00;43637,8637411;44694,6851578;40343,0675575;42472,2518835;42612,1253093;48378,0186337;45456,2182436;53926,3310699;47632,0270404;44119,6499753;44601,4362095;41741,8017893;43917,6105861;38913,2503474;41260,0155551;37094,8958515;36271,1968024;43544,6147927;38462,5470982;45533,9256995;42627,6668018;42161,4220601;38307,1321799;38742,2939433;41120,1421293;44912,2660395;39363,9535967;40218,7356308;45285,2618328;45938,0044778;37763,1799823;39985,6132567;33613,6017713;44927,807532;41399,8889743;42487,793376;43497,9903219;37219,2277783;37965,2193716;34794,7551148;40141,0281684;40653,8973876;39907,9058008;37312,4767332;44927,807532;37390,184189;40016,6962416;38400,3811283;38291,5906875;39674,7834267
02/01/2014 00:00;45016,4346224;43804,1982939;40229,6552654;44596,8143581;41348,6426455;47767,2786083;48575,436165;55071,7795836;45513,762349;45529,3038415;46384,0858691;43726,4908315;44472,4824248;42296,6736214;40416,1531621;41441,8915938;40385,0701771;43633,2418832;39747,8690246;45809,0506866;43710,9493455;44285,9845281;39701,2445537;40260,7382438;39514,7466571;46928,0380732;41597,3065056;42094,6342322;44845,4782182;47565,2392191;37836,2655803;45420,5134007;37634,2261912;45296,1814674;38520,0912037;42296,6736214;45171,8495406;38395,7592704;38566,7156812;34557,0108893;40151,9478029;41783,8044023;41177,6862413;40027,6158762;42436,5470472;38675,5061219;41768,2629163;40089,7818396;39281,6242829;41535,1405422
03/01/2014 00:00;43449,1767426;46977,0952937;38149,5281598;43635,6746392;40558,4593373;46961,5538077;43744,4650801;55400,5836557;47101,427227;46541,9335369;44676,9545635;44645,8715786;44708,0375485;44303,9587701;40169,9220515;41692,98821;43107,2639276;44226,2513142;39423,9304582;45267,5312385;43744,4650801;46308,8111628;42407,8968183;42609,9362009;38211,6941298;46635,1824853;41910,5690916;42236,9404075;44723,5790409;48018,3752244;37496,7855214;46852,7633669;37279,2046398;46231,1037069;34155,364867;40760,49872;45298,6142235;39392,8474798;38631,314394;35305,4352321;41149,0360058;43355,9277943;42392,3553258;41475,4073284;41972,735055;40558,4593373;40822,6646899;43853,2555209;40776,0402125;41692,98821
04/01/2014 00:00;44478,0420331;50259,4768435;38510,1093196;42411,0236706;39520,3062654;46793,7242557;37266,7900061;53429,9411002;47974,8776058;45332,8240607;42939,4343822;44151,6707107;42768,4779714;46032,1911766;41929,2374363;40670,3766305;42550,8970964;43638,8014915;36598,5058752;44400,3345773;43390,1376314;45363,9070457;43840,8408807;44928,7452824;38463,4848487;45985,5666991;41820,4469956;43125,9322789;45690,2783616;47368,7594383;41074,4554088;45441,6145015;36676,2133311;46560,6018816;35774,8068261;40204,1318887;44819,9548416;36085,6366561;39908,8435512;37919,5326445;40919,0404905;43359,0546465;44213,8366806;40048,7169704;42457,648148;43172,5567498;39302,7253837;42193,4427889;39551,3892504;41058,9139163
05/01/2014 00:00;44508,0703404;50817,9158624;41508,5624944;40265,2431809;39379,3781684;46699,4206297;37141,4034016;46341,9663288;45689,2236904;45036,4810455;39752,3739618;43218,1265495;41741,6848619;46948,0844963;41663,9774061;43093,7946162;42114,6806553;42239,0125886;34918,9701274;43637,7468203;43668,8297987;43995,2011212;42767,4233003;43762,0787536;38322,5567517;43591,1223428;40824,736871;43093,7946162;45362,852368;42456,5934703;41601,8114427;40622,6974818;37141,4034016;48051,5303839;36985,9884833;38104,9758701;45052,0225379;34763,5552091;38913,1334201;40047,6622993;41337,6060836;43451,2489236;42845,1307561;38151,600341;38167,1418334;45191,8959638;40265,2431809;37809,6875325;38120,5173625;39985,4963293
06/01/2014 00:00;41191,3932525;43646,9489009;36948,566093;40554,1921065;35658,6223022;39279,7898081;36311,3649405;38393,9247956;37352,6448714;40150,1133282;32084,0792736;39279,7898081;36591,1117856;41797,5114199;37476,9767981;37352,6448714;38580,4226923;36948,566093;29162,2788835;37943,2215464;35301,1680013;44408,4819801;38658,1301482;36870,8586371;34042,3071954;37197,2299531;35518,7488764;34959,2551863;39637,244109;36933,0246006;37321,5618864;35005,8796638;30203,5588077;42154,9657209;33342,9400795;32192,8697144;37927,6800539;33747,0188579;35782,9542355;36155,9500289;37445,8938197;37103,9810047;37399,2693423;33731,4773654;29131,1958985;40725,1485107;38238,5098773;28851,4490535;32441,5335745;35316,7094938
07/01/2014 00:00;41157,2637249;40333,5646758;35919,7811122;40209,232749;34070,3436312;36277,2354131;35313,6629447;38717,249569;36168,4449722;38857,1229948;28895,0269819;37691,5111372;35717,741723;35671,1172455;35267,0384738;34645,3788138;37955,7164898;35437,994878;26392,8468626;34676,4617987;30962,0453444;44856,1386868;36929,9780515;36448,1918172;35096,082063;33806,1382787;34723,0862696;32407,404047;35624,4927746;36106,2790089;37458,3887631;35826,5321638;29361,2717236;40691,0189832;32391,8625545;32143,1986944;37334,0568298;35950,8640971;36448,1918172;35469,0778564;35515,7023339;35733,2832155;35873,1566347;33029,063707;30573,5080586;42587,080935;39556,4901041;28133,4939026;32391,8625545;35453,5363705
08/01/2014 00:00;47911,7738855;46497,4981678;42954,0381177;45689,3406112;39923,4472933;44881,1830611;36379,9872431;43606,7807627;41555,3038926;45565,0086844;36209,030839;42829,706191;41726,2602968;41291,09854;42208,046531;39395,0365817;44477,1042827;43715,5712035;36006,9914498;42208,046531;39876,8228159;52263,3914923;41197,8495917;44663,6021794;40622,8144026;40280,9015942;41695,1773118;38120,6342833;38151,7172683;41788,4262602;42674,2912727;43622,3222551;35913,7425014;41570,845385;38089,5513049;39115,2897366;43839,9031302;43342,5754035;42954,0381177;40747,1463359;37809,8044532;43000,6625952;41633,0113484;38167,2587607;38462,5470982;50600,451908;48797,6388979;35385,3317898;40482,9409834;42223,5880235
09/01/2014 00:00;48047,0254533;45342,8059449;42825,084333;48326,7722984;41410,8086089;45249,5569965;37774,0996169;43648,7833756;41146,6032563;47378,7413225;36857,1516195;43555,5344273;43586,6174123;45498,2208566;43042,6652147;40726,9829855;43058,2067006;45373,8889298;36484,1558261;44892,1026891;45482,6793641;53066,9271844;43198,0801264;42871,7088039;40198,5722804;42483,1715181;43322,4120597;36297,6579294;41861,5118646;43571,0759198;39126,2093712;42187,8831806;38566,7156812;39716,7860462;38706,5891004;41659,4724755;44938,7271665;43166,9971415;41612,8479981;45591,4698049;33888,7267584;44767,7707623;43695,4078531;39701,2445537;37711,933647;50036,33636;50875,5768952;39623,5370979;42825,084333;43166,9971415
