TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49
01/01/2014 00:00;41701,107454;37643,7881152;41051,4059965;38465,8593617;46620,2756753;51592,4807402;62266,1476371;51592,4807402;41382,8863292;45493,2425243;39725,4846409;37935,4908119;36278,0891237;47216,9402891;40918,8138559;59548,0088618;43305,4722986;37537,7144153;37935,4908119;39394,0043082;34554,3913713;48410,2695042;52189,1453541;45360,6503836;36278,0891237;39725,4846409;44034,7290406;39460,3003722;41979,550943;53448,7706457;37007,3458655;38532,1554258;53382,4745691;61735,7790873;37206,23407;43809,3224078;43981,6921842;43729,7671235;47614,7166857;47508,6429859;43146,36173;36397,4220439;39924,3728454;32989,8041752;42576,2155443;46527,4611831;41515,4784698;42271,2536398;36437,1996923;37710,0841917
02/01/2014 00:00;41256,8748108;40487,8404331;37358,6660406;40938,6536859;45115,3059449;53402,3143992;52938,2419259;55788,9728292;44452,3452672;46905,2997738;44717,5295357;38087,9227825;41402,7261591;43921,9767299;37955,3306419;56319,3413791;44120,8649345;39877,9165988;40806,0615579;40209,396944;36032,744685;50286,3992271;49424,5503446;56054,1571105;33115,717705;43656,7924612;43524,2003206;39944,2126754;36762,0014268;59833,0329603;41071,2458265;42596,0553743;50418,9913551;55788,9728292;37557,5542327;43404,8674004;43643,5332409;42185,0197571;46918,5589816;41535,3182998;47276,557755;38273,5517668;40554,1364971;38247,0333386;46454,4865084;47952,7776406;46414,7088725;44744,0479639;35794,0788445;39334,2888538
03/01/2014 00:00;43443,7546514;41136,6515056;38246,1429538;41096,8738572;44809,453643;50179,4351297;45538,7103975;55615,7126679;44212,7890417;45273,5261162;43947,6047731;35660,596319;42754,2755454;42290,2030722;38643,919363;52897,5738925;45008,3418476;40036,1367827;39638,3603735;38975,3996956;35196,5238458;48588,3295054;42356,4991489;53560,5345703;31881,7204565;40566,5053198;45074,6379242;35660,596319;34732,4513725;58532,7396479;41693,538471;42687,9794814;46069,0789346;54820,159862;36323,5569969;40513,4684637;41110,1330776;39890,2854342;56848,8195314;39757,6932937;49078,9204068;37980,9586851;40805,1711604;36800,8886778;47501,0739902;49291,0678191;49768,3995001;46427,0776954;35223,0422739;37145,6282308
04/01/2014 00:00;47108,5522283;42759,5301926;43873,304136;42679,9749209;50370,3187613;50701,7990939;43475,5277268;53088,4575366;43210,3434583;42547,3827804;42149,6063711;36647,0327563;44801,4490825;46259,9625662;41619,2378339;60712,5053129;47121,8114487;41619,2378339;37906,658048;38304,4344573;38238,1383806;53353,6418052;42547,3827804;53751,4182145;33928,8939935;42017,0142431;48978,1013415;37442,5855748;36381,8484877;54016,6024831;41751,8299746;48315,1406637;45199,2254791;59452,8800212;36448,1445643;36408,3669159;39537,5413083;39457,9860239;55514,8936026;46180,4072818;51020,0202187;37005,0315298;42282,1985117;36249,2563598;48964,8421212;48805,7315651;50264,2450488;48911,8052776;36342,0708519;34697,9283713
05/01/2014 00:00;47198,7246563;42531,4814959;48020,7959028;46363,394202;48683,7565681;56904,4689582;42915,9986848;57434,8374955;42518,2222881;39534,8992441;42253,0380195;36617,8722641;46893,7627518;44772,2885902;44308,2161044;52661,5206353;48683,7565681;44043,0318359;40131,5638453;36220,0958549;38275,2739524;57368,5414316;46495,9863426;48219,6840949;33899,7334888;39866,3795768;48352,2762355;37015,6486733;36684,1683282;52330,04029;38739,3464256;52595,2245586;46164,5060099;54318,9223235;35623,4312537;32759,4411299;39097,345199;36644,3906922;48763,3118524;51879,2270372;49386,4948944;35782,5418098;42279,5564476;33767,1413608;46389,9126301;50009,6779239;48498,1275838;47981,0182544;36578,0946282;35358,246985
06/01/2014 00:00;42962,9297117;38189,612839;44142,9997066;40629,3081253;42087,821609;52695,1924293;38574,1300278;49115,204784;40032,643524;36121,1755337;41888,933417;27966,7592075;40761,900266;39237,0907057;38773,0182324;47391,5070192;43347,4469007;43944,1115145;41888,933417;30684,8979828;36054,879457;58197,7660441;41690,0452123;42021,525545;27834,1670795;35193,0305871;39966,3474475;33933,4052955;36983,0244036;38839,3142965;32607,4839398;45999,2895994;41955,229481;42883,3744274;33204,1485536;30711,416411;38971,906437;31374,3770888;41623,7491358;50865,4209645;46450,1028649;31493,7100092;39793,9776709;29345,7174195;39329,9051978;49738,3878134;43917,5930864;41106,6398188;34092,5158642;34211,8487844
07/01/2014 00:00;41772,2907177;40433,1101416;44503,6887009;41387,7735162;47752,1960134;47619,6038728;42448,5106033;49078,1173691;38271,8583442;35089,6470956;44039,6162276;31708,5476424;45829,6100565;36481,8645153;36282,9763106;47288,1235402;44702,5769054;44437,3926368;49210,7094971;29852,2577495;34028,9100085;57497,7179513;38735,9308175;58691,0471663;28658,9285344;34691,8706864;38603,3386769;31708,5476424;32901,87687;34161,5021491;31244,4751692;42382,2145393;44105,9122917;42581,1027313;31377,0673098;30077,6643822;36070,8288984;31337,2896738;37555,8608101;52658,1050144;42090,5118425;29401,4444966;40910,4418352;28871,0759593;36733,789576;45604,2034237;42766,7317282;34241,0574335;34333,8719256;36044,3104702
08/01/2014 00:00;45201,5398275;40613,8519514;46355,0914067;54774,6919888;53713,9549144;52785,8099679;45692,1307289;48211,3812996;42642,5116208;39924,3728454;45891,0189335;40587,3335233;37206,23407;41780,6627385;41051,4059965;42443,6234162;47283,2363531;49603,5987193;52388,0335587;36742,1615969;39327,7082316;58752,4560433;45625,8346649;62730,2201103;36410,6812642;40322,1492547;43570,6565673;35747,7205863;36941,0498015;39195,1161035;35018,4638446;46752,8678159;45161,7621915;51923,9610854;33626,2464249;38505,6369977;39234,8937395;37166,4564342;41687,8482463;55636,5408713;47362,7916374;31716,9196756;47747,3088264;33798,6162013;39977,4097017;51539,4438966;46182,7216302;36145,4969956;37431,6407029;41210,5165527
09/01/2014 00:00;47820,1855;41919,8354887;46507,5233646;55391,1964326;57114,894185;57910,4470034;55722,6767652;47634,5565157;44054,5688704;40872,3576219;44584,9374078;45247,8980856;36496,8171582;47236,7801065;44584,9374078;43391,6081927;51148,248097;50220,1031504;54794,5318188;37557,5542327;41402,7261591;57512,6705941;49159,366076;58507,1116047;39347,5480616;36695,7053627;39944,2126754;35634,9682758;36364,2250176;39811,6205348;41203,8379545;45579,3784182;43590,4963973;52275,281248;38353,1070511;40885,6168296;41004,9497499;40169,6193082;44253,4570625;53428,8328272;48217,9619092;35131,1181666;48244,4803373;31232,909384;40673,4694172;50737,21248;45818,0442587;38326,588623;39135,4006492;41283,3932389
