Class;Data Name;Technology;Zone;GMT;Location;Source;Source date;Creator;Creation date;Validator;Validation date;Validation Status;Public data?;Comments
RandomValueData;_demand;Battery EV at home;AT;;demand_AT_Battery_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at work;AT;;demand_AT_Battery_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at home;BG;;demand_BG_Battery_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at home;BE;;demand_BE_Battery_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at home;ME;;demand_ME_Battery_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Sanitary hot water;SK;;demand_SK_Sanitary_hot_water_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at work;IE;;demand_IE_Battery_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Sanitary hot water;AT;;demand_AT_Sanitary_hot_water_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at work;SK;;demand_SK_Battery_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Battery EV at work;FI;;demand_FI_Battery_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;FR;;demand_FR_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;PT;;demand_PT_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;LU;;demand_LU_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;LU;;demand_LU_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;DK;;demand_DK_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;LV;;demand_LV_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;SI;;demand_SI_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;NL;;demand_NL_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;RO;;demand_RO_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;IE;;demand_IE_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;LU;;demand_LU_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;AT;;demand_AT_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;GR;;demand_GR_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;MT;;demand_MT_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;RS;;demand_RS_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;BG;;demand_BG_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;EE;;demand_EE_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;DK;;demand_DK_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;PL;;demand_PL_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;PT;;demand_PT_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;MT;;demand_MT_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;SK;;demand_SK_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;LU;;demand_LU_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;LV;;demand_LV_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;IE;;demand_IE_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;RS;;demand_RS_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;IT;;demand_IT_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;BG;;demand_BG_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;ES;;demand_ES_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;MK;;demand_MK_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;DE;;demand_DE_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;LV;;demand_LV_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;FR;;demand_FR_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;NO;;demand_NO_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;SI;;demand_SI_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;MK;;demand_MK_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;ME;;demand_ME_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;RO;;demand_RO_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;SK;;demand_SK_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;IE;;demand_IE_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;IT;;demand_IT_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;EE;;demand_EE_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;BG;;demand_BG_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;NO;;demand_NO_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;SE;;demand_SE_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;GR;;demand_GR_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;BE;;demand_BE_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;PT;;demand_PT_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;HR;;demand_HR_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;EE;;demand_EE_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;RO;;demand_RO_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;CY;;demand_CY_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;BG;;demand_BG_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;LV;;demand_LV_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;GB;;demand_GB_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;LT;;demand_LT_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;CZ;;demand_CZ_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;NO;;demand_NO_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;GB;;demand_GB_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;PT;;demand_PT_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;FI;;demand_FI_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;HR;;demand_HR_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;DK;;demand_DK_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;DE;;demand_DE_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;FR;;demand_FR_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;ME;;demand_ME_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;DE;;demand_DE_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;GR;;demand_GR_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;ES;;demand_ES_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;HR;;demand_HR_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;CH;;demand_CH_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;CZ;;demand_CZ_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;IE;;demand_IE_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;DK;;demand_DK_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;GB;;demand_GB_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;BE;;demand_BE_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;IT;;demand_IT_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;RO;;demand_RO_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;CZ;;demand_CZ_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;ME;;demand_ME_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;MK;;demand_MK_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;CZ;;demand_CZ_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;SE;;demand_SE_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;BG;;demand_BG_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;BE;;demand_BE_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;DK;;demand_DK_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;PT;;demand_PT_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;HU;;demand_HU_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;FI;;demand_FI_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;MT;;demand_MT_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;NO;;demand_NO_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;SE;;demand_SE_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;HU;;demand_HU_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;BE;;demand_BE_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;BA;;demand_BA_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;SI;;demand_SI_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;CH;;demand_CH_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;GB;;demand_GB_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;LV;;demand_LV_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;SE;;demand_SE_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;RS;;demand_RS_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;AT;;demand_AT_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;PL;;demand_PL_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;NO;;demand_NO_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;AT;;demand_AT_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;CH;;demand_CH_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;ES;;demand_ES_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;BG;;demand_BG_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;GB;;demand_GB_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;ES;;demand_ES_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;PL;;demand_PL_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;ES;;demand_ES_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;FR;;demand_FR_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;LT;;demand_LT_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;HU;;demand_HU_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;IE;;demand_IE_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;LT;;demand_LT_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;ME;;demand_ME_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;NL;;demand_NL_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;NL;;demand_NL_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;DK;;demand_DK_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;CY;;demand_CY_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;IT;;demand_IT_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;NO;;demand_NO_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;IE;;demand_IE_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;EE;;demand_EE_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;CH;;demand_CH_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;FR;;demand_FR_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;DE;;demand_DE_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;ES;;demand_ES_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;CZ;;demand_CZ_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;MK;;demand_MK_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;ME;;demand_ME_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;RO;;demand_RO_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;FI;;demand_FI_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;SK;;demand_SK_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;CH;;demand_CH_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;LT;;demand_LT_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;BA;;demand_BA_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;BA;;demand_BA_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;GR;;demand_GR_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;LU;;demand_LU_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;CY;;demand_CY_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;LU;;demand_LU_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;AT;;demand_AT_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;BA;;demand_BA_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;SI;;demand_SI_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;PT;;demand_PT_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;CY;;demand_CY_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;CH;;demand_CH_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;GR;;demand_GR_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;SI;;demand_SI_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;HR;;demand_HR_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;PL;;demand_PL_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;CY;;demand_CY_Plug-in_hybrid_EV_at_home_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;RS;;demand_RS_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;BA;;demand_BA_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;BE;;demand_BE_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;HR;;demand_HR_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;GB;;demand_GB_Plug-in_hybrid_EV_at_work_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;SE;;demand_SE_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;PL;;demand_PL_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;BE;;demand_BE_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at home;MT;;demand_MT_Plug-in_hybrid_EV_at_home_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Plug-in hybrid EV at work;EE;;demand_EE_Plug-in_hybrid_EV_at_work_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;SE;;demand_SE_Heat_pumps_REF16_2030.csv;REF16_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;CY;;demand_CY_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
RandomValueData;_demand;Heat pumps;EE;;demand_EE_Heat_pumps_EUCO30_2030.csv;EUCO30_2030;Artelys;;;;;;;
