TimeZone;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris
DateTime;Test case 0;Test case 1;Test case 8;Test case 9;Test case 6;Test case 7;Test case 4;Test case 5;Test case 2;Test case 3
Jan 1, 2050 12:00 AM;-4,3257;-5,5772;-3,625;-6,198;3,8442;-3,1803;-1,8209;-3,7256;-5,6525;-5,819
Jan 1, 2050 1:00 AM;-4,3257;-5,5772;-3,625;-6,198;3,8442;-3,1803;-1,8209;-3,7256;-5,6525;-5,819
Jan 1, 2050 2:00 AM;-4,3262;-4,5426;-3,7722;-5,932;3,604;-3,2184;-1,8782;-3,6505;-5,83;-5,7899
Jan 1, 2050 3:00 AM;-4,3091;-3,5627;-3,927;-5,7174;3,5175;-3,2126;-1,7989;-3,5996;-5,9504;-5,7551
Jan 1, 2050 4:00 AM;-4,2845;-2,7672;-4,1132;-5,5999;3,5891;-3,0771;-1,5435;-3,4455;-5,9952;-5,6229
Jan 1, 2050 5:00 AM;-4,3014;-2,0625;-4,3073;-5,6818;3,697;-2,8665;-1,1341;-3,2257;-5,989;-5,5202
Jan 1, 2050 6:00 AM;-4,5359;-1,2951;-4,5232;-6,0397;3,6972;-2,6584;-0,586;-3,0091;-5,971;-5,3953
Jan 1, 2050 7:00 AM;-4,8918;-0,5507;-4,7503;-6,5478;3,5782;-2,5008;0,0312;-2,8275;-5,9522;-5,291
Jan 1, 2050 8:00 AM;-4,9743;0,0811;-4,9718;-6,9232;3,3335;-2,4283;0,6361;-2,7054;-5,9035;-5,2184
Jan 1, 2050 9:00 AM;-4,8501;0,5206;-5,1351;-7,0068;2,9672;-2,353;1,2261;-2,5712;-5,7674;-5,1357
Jan 1, 2050 10:00 AM;-4,5252;0,9921;-4,8603;-6,7858;2,7608;-2,0667;1,7489;-2,2075;-5,1233;-4,8304
Jan 1, 2050 11:00 AM;-4,1381;1,247;-4,3342;-6,4663;2,8745;-1,624;2,1637;-1,7896;-4,3466;-4,3983
Jan 1, 2050 12:00 PM;-3,7354;1,2685;-3,9362;-6,1853;2,8747;-1,2838;2,376;-1,5888;-3,8116;-4,0249
Jan 1, 2050 1:00 PM;-3,4131;1,1705;-3,8578;-6,0291;2,9173;-1,1821;2,3997;-1,6513;-3,8359;-3,8493
Jan 1, 2050 2:00 PM;-3,1999;1,0241;-4,1822;-6,1049;2,8308;-1,2864;2,2635;-1,952;-4,6117;-3,8933
Jan 1, 2050 3:00 PM;-3,0456;0,8606;-4,6573;-6,3843;2,7685;-1,4365;2,0912;-2,4516;-5,8147;-3,9892
Jan 1, 2050 4:00 PM;-2,8491;0,7349;-4,9573;-6,6222;2,6559;-1,451;2,0962;-2,8359;-6,5192;-4,0404
Jan 1, 2050 5:00 PM;-2,6666;0,6149;-5,1751;-6,7836;2,5136;-1,4053;2,2296;-3,0834;-6,9726;-4,1351
Jan 1, 2050 6:00 PM;-2,5164;0,4485;-5,3296;-6,9056;2,4762;-1,298;2,4287;-3,2554;-7,528;-4,2358
Jan 1, 2050 7:00 PM;-2,3742;0,1977;-5,448;-6,9899;2,5967;-1,1345;2,6706;-3,1548;-8,103;-4,316
Jan 1, 2050 8:00 PM;-2,2693;-0,0385;-5,5329;-7,0623;2,7525;-0,9398;2,9125;-2,8836;-8,4364;-4,3937
Jan 1, 2050 9:00 PM;-2,1886;-0,3224;-5,5807;-7,1253;2,7463;-0,7354;3,0539;-2,7587;-8,5432;-4,4773
Jan 1, 2050 10:00 PM;-2,1329;-0,7612;-5,5755;-7,1796;2,5212;-0,5404;3,0359;-2,7453;-8,4916;-4,5558
Jan 1, 2050 11:00 PM;-2,1005;-1,3777;-5,547;-7,2679;2,2512;-0,3973;2,9016;-2,8585;-8,3859;-4,6431
Jan 2, 2050 12:00 AM;-2,0983;-2,0564;-5,4648;-7,4021;2,0487;-0,3021;2,6878;-3,1606;-8,3435;-4,7342
Jan 2, 2050 1:00 AM;-2,105;-2,7614;-5,3124;-7,5812;1,897;-0,207;2,4476;-3,5732;-8,3582;-4,8272
Jan 2, 2050 2:00 AM;-2,1551;-3,553;-5,1447;-7,8216;1,7629;-0,0888;2,2727;-3,7762;-8,2562;-4,9028
